Year,Round,Pick,Player,Team,Week,Wins,Games_Played,Week_Type
2017,99,31,Leftover,Jets,6,3,6,RegSsn
2017,99,31,Leftover,Jets,7,3,7,RegSsn
2017,99,31,Leftover,Jets,8,3,8,RegSsn
2017,99,31,Leftover,Jets,9,4,9,RegSsn
2017,99,31,Leftover,Jets,10,4,10,RegSsn
2017,99,31,Leftover,Jets,12,4,11,RegSsn
2017,99,31,Leftover,Jets,13,5,12,RegSsn
2017,99,31,Leftover,Jets,14,5,13,RegSsn
2017,99,31,Leftover,Jets,15,5,14,RegSsn
2017,99,31,Leftover,Jets,16,5,15,RegSsn
2017,99,31,Leftover,Jets,17,5,16,RegSsn
2017,99,32,Leftover,Browns,1,0,1,RegSsn
2017,99,32,Leftover,Browns,2,0,2,RegSsn
2017,99,32,Leftover,Browns,3,0,3,RegSsn
2017,99,32,Leftover,Browns,4,0,4,RegSsn
2017,99,32,Leftover,Browns,5,0,5,RegSsn
2017,99,32,Leftover,Browns,6,0,6,RegSsn
2017,99,32,Leftover,Browns,7,0,7,RegSsn
2017,99,32,Leftover,Browns,8,0,8,RegSsn
2017,99,32,Leftover,Browns,10,0,9,RegSsn
2017,99,32,Leftover,Browns,11,0,10,RegSsn
2017,99,32,Leftover,Browns,12,0,11,RegSsn
2017,99,32,Leftover,Browns,13,0,12,RegSsn
2017,99,32,Leftover,Browns,14,0,13,RegSsn
2017,99,32,Leftover,Browns,15,0,14,RegSsn
2017,99,32,Leftover,Browns,16,0,15,RegSsn
2017,99,32,Leftover,Browns,17,0,16,RegSsn
2018,2,10,JP,Falcons,1,0,1,RegSsn
2018,2,10,JP,Falcons,2,1,2,RegSsn
2018,2,10,JP,Falcons,3,1,3,RegSsn
2018,2,10,JP,Falcons,4,1,4,RegSsn
2018,2,10,JP,Falcons,5,1,5,RegSsn
2018,2,10,JP,Falcons,6,2,6,RegSsn
2018,2,10,JP,Falcons,7,3,7,RegSsn
2018,2,10,JP,Falcons,9,4,8,RegSsn
2018,2,10,JP,Falcons,10,4,9,RegSsn
2018,2,10,JP,Falcons,11,4,10,RegSsn
2018,2,10,JP,Falcons,12,4,11,RegSsn
2018,2,10,JP,Falcons,13,4,12,RegSsn
2018,2,10,JP,Falcons,14,4,13,RegSsn
2018,2,10,JP,Falcons,15,5,14,RegSsn
2018,2,10,JP,Falcons,16,6,15,RegSsn
2018,2,10,JP,Falcons,17,7,16,RegSsn
2018,2,11,Brandon,Panthers,1,1,1,RegSsn
2018,2,11,Brandon,Panthers,2,1,2,RegSsn
2018,2,11,Brandon,Panthers,3,2,3,RegSsn
2018,2,11,Brandon,Panthers,5,3,4,RegSsn
2018,2,11,Brandon,Panthers,6,3,5,RegSsn
2018,2,11,Brandon,Panthers,7,4,6,RegSsn
2018,2,11,Brandon,Panthers,8,5,7,RegSsn
2018,2,11,Brandon,Panthers,9,6,8,RegSsn
2018,2,11,Brandon,Panthers,10,6,9,RegSsn
2018,2,11,Brandon,Panthers,11,6,10,RegSsn
2018,2,11,Brandon,Panthers,12,6,11,RegSsn
2018,2,11,Brandon,Panthers,13,6,12,RegSsn
2018,2,11,Brandon,Panthers,14,6,13,RegSsn
2018,2,11,Brandon,Panthers,15,6,14,RegSsn
2018,2,11,Brandon,Panthers,16,6,15,RegSsn
2018,2,11,Brandon,Panthers,17,7,16,RegSsn
2018,4,24,JP,Bengals,1,1,1,RegSsn
2018,4,24,JP,Bengals,2,2,2,RegSsn
2018,4,24,JP,Bengals,3,2,3,RegSsn
2018,4,24,JP,Bengals,4,3,4,RegSsn
2018,4,24,JP,Bengals,5,4,5,RegSsn
2018,4,24,JP,Bengals,6,4,6,RegSsn
2018,4,24,JP,Bengals,7,4,7,RegSsn
2018,4,24,JP,Bengals,8,5,8,RegSsn
2018,4,24,JP,Bengals,10,5,9,RegSsn
2018,4,24,JP,Bengals,11,5,10,RegSsn
2018,4,24,JP,Bengals,12,5,11,RegSsn
2018,4,24,JP,Bengals,13,5,12,RegSsn
2018,4,24,JP,Bengals,14,5,13,RegSsn
2018,4,24,JP,Bengals,15,6,14,RegSsn
2018,4,24,JP,Bengals,16,6,15,RegSsn
2018,4,24,JP,Bengals,17,6,16,RegSsn
2018,4,26,Alex,Bears,1,0,1,RegSsn
2018,4,26,Alex,Bears,2,1,2,RegSsn
2018,4,26,Alex,Bears,3,2,3,RegSsn
2018,4,26,Alex,Bears,4,3,4,RegSsn
2018,4,26,Alex,Bears,6,3,5,RegSsn
2018,4,26,Alex,Bears,7,3,6,RegSsn
2018,4,26,Alex,Bears,8,4,7,RegSsn
2018,4,26,Alex,Bears,9,5,8,RegSsn
2018,4,26,Alex,Bears,10,6,9,RegSsn
2018,4,26,Alex,Bears,11,7,10,RegSsn
2018,4,26,Alex,Bears,12,8,11,RegSsn
2018,4,26,Alex,Bears,13,8,12,RegSsn
2018,4,26,Alex,Bears,14,9,13,RegSsn
2018,4,26,Alex,Bears,15,10,14,RegSsn
2018,4,26,Alex,Bears,16,11,15,RegSsn
2018,4,26,Alex,Bears,17,12,16,RegSsn
2018,4,26,Alex,Bears,Wild Card,12,17,Playoffs
2018,4,27,Mike,Bills,1,0,1,RegSsn
2018,4,27,Mike,Bills,2,0,2,RegSsn
2018,4,27,Mike,Bills,3,1,3,RegSsn
2018,4,27,Mike,Bills,4,1,4,RegSsn
2018,4,27,Mike,Bills,5,2,5,RegSsn
2018,4,27,Mike,Bills,6,2,6,RegSsn
2018,4,27,Mike,Bills,7,2,7,RegSsn
2018,4,27,Mike,Bills,8,2,8,RegSsn
2018,4,27,Mike,Bills,9,2,9,RegSsn
2018,4,27,Mike,Bills,10,3,10,RegSsn
2018,4,27,Mike,Bills,12,4,11,RegSsn
2018,4,27,Mike,Bills,13,4,12,RegSsn
2018,4,27,Mike,Bills,14,4,13,RegSsn
2018,4,27,Mike,Bills,15,5,14,RegSsn
2018,4,27,Mike,Bills,16,5,15,RegSsn
2018,4,27,Mike,Bills,17,6,16,RegSsn
2018,99,29,Leftover,Browns,1,0,1,RegSsn
2018,99,29,Leftover,Browns,2,0,2,RegSsn
2018,99,29,Leftover,Browns,3,1,3,RegSsn
2018,99,29,Leftover,Browns,4,1,4,RegSsn
2018,99,29,Leftover,Browns,5,2,5,RegSsn
2018,99,29,Leftover,Browns,6,2,6,RegSsn
2018,99,29,Leftover,Browns,7,2,7,RegSsn
2018,99,29,Leftover,Browns,8,2,8,RegSsn
2018,99,29,Leftover,Browns,9,2,9,RegSsn
2018,99,29,Leftover,Browns,10,3,10,RegSsn
2018,99,29,Leftover,Browns,12,4,11,RegSsn
2018,99,29,Leftover,Browns,13,4,12,RegSsn
2018,99,29,Leftover,Browns,14,5,13,RegSsn
2018,99,29,Leftover,Browns,15,6,14,RegSsn
2018,99,29,Leftover,Browns,16,7,15,RegSsn
2018,99,29,Leftover,Browns,17,7,16,RegSsn
2019,2,14,JP,Falcons,1,0,1,RegSsn
2019,2,14,JP,Falcons,2,1,2,RegSsn
2019,2,14,JP,Falcons,3,1,3,RegSsn
2019,2,14,JP,Falcons,4,1,4,RegSsn
2019,2,14,JP,Falcons,5,1,5,RegSsn
2019,2,14,JP,Falcons,6,1,6,RegSsn
2019,2,14,JP,Falcons,7,1,7,RegSsn
2019,2,14,JP,Falcons,8,1,8,RegSsn
2019,2,14,JP,Falcons,10,2,9,RegSsn
2019,2,14,JP,Falcons,11,3,10,RegSsn
2019,2,14,JP,Falcons,12,3,11,RegSsn
2019,2,14,JP,Falcons,13,3,12,RegSsn
2019,2,14,JP,Falcons,14,4,13,RegSsn
2019,2,14,JP,Falcons,15,5,14,RegSsn
2019,2,14,JP,Falcons,16,6,15,RegSsn
2019,2,14,JP,Falcons,17,7,16,RegSsn
2020,1,1,Mike,Patriots,1,1,1,RegSsn
2020,1,1,Mike,Patriots,2,1,2,RegSsn
2020,1,1,Mike,Patriots,3,2,3,RegSsn
2020,1,1,Mike,Patriots,4,2,4,RegSsn
2020,1,1,Mike,Patriots,6,2,5,RegSsn
2020,1,1,Mike,Patriots,7,2,6,RegSsn
2020,1,1,Mike,Patriots,8,2,7,RegSsn
2020,1,1,Mike,Patriots,9,3,8,RegSsn
2020,1,1,Mike,Patriots,10,4,9,RegSsn
2020,1,1,Mike,Patriots,11,4,10,RegSsn
2020,1,1,Mike,Patriots,12,5,11,RegSsn
2020,1,1,Mike,Patriots,13,6,12,RegSsn
2020,1,1,Mike,Patriots,14,6,13,RegSsn
2020,1,1,Mike,Patriots,15,6,14,RegSsn
2020,1,1,Mike,Patriots,16,6,15,RegSsn
2020,1,1,Mike,Patriots,17,7,16,RegSsn
2020,1,2,Alex,Chiefs,1,1,1,RegSsn
2020,1,2,Alex,Chiefs,2,2,2,RegSsn
2020,1,2,Alex,Chiefs,3,3,3,RegSsn
2020,1,2,Alex,Chiefs,4,4,4,RegSsn
2020,1,2,Alex,Chiefs,5,4,5,RegSsn
2020,1,2,Alex,Chiefs,6,5,6,RegSsn
2020,1,2,Alex,Chiefs,7,6,7,RegSsn
2020,1,2,Alex,Chiefs,8,7,8,RegSsn
2020,1,2,Alex,Chiefs,9,8,9,RegSsn
2020,1,2,Alex,Chiefs,11,9,10,RegSsn
2020,1,2,Alex,Chiefs,12,10,11,RegSsn
2020,1,2,Alex,Chiefs,13,11,12,RegSsn
2020,1,2,Alex,Chiefs,14,12,13,RegSsn
2020,1,2,Alex,Chiefs,15,13,14,RegSsn
2020,1,2,Alex,Chiefs,16,14,15,RegSsn
2020,1,2,Alex,Chiefs,17,14,16,RegSsn
2020,1,2,Alex,Chiefs,Division,15,17,Playoffs
2020,1,2,Alex,Chiefs,Conf. Champ.,16,18,Playoffs
2020,1,2,Alex,Chiefs,SuperBowl,16,19,Playoffs
2020,1,3,Brandon,Ravens,1,1,1,RegSsn
2020,1,3,Brandon,Ravens,2,2,2,RegSsn
2020,1,3,Brandon,Ravens,3,2,3,RegSsn
2020,1,3,Brandon,Ravens,4,3,4,RegSsn
2020,1,3,Brandon,Ravens,5,4,5,RegSsn
2020,1,3,Brandon,Ravens,6,5,6,RegSsn
2020,1,3,Brandon,Ravens,8,5,7,RegSsn
2020,1,3,Brandon,Ravens,9,6,8,RegSsn
2020,1,3,Brandon,Ravens,10,6,9,RegSsn
2020,1,3,Brandon,Ravens,11,6,10,RegSsn
2020,1,3,Brandon,Ravens,12,6,11,RegSsn
2020,1,3,Brandon,Ravens,13,7,12,RegSsn
2020,1,3,Brandon,Ravens,14,8,13,RegSsn
2020,1,3,Brandon,Ravens,15,9,14,RegSsn
2020,1,3,Brandon,Ravens,16,10,15,RegSsn
2020,1,3,Brandon,Ravens,17,11,16,RegSsn
2020,1,3,Brandon,Ravens,Wild Card,12,17,Playoffs
2020,1,3,Brandon,Ravens,Division,12,18,Playoffs
2020,1,4,Dan,Cowboys,1,0,1,RegSsn
2020,1,4,Dan,Cowboys,2,1,2,RegSsn
2020,1,4,Dan,Cowboys,3,1,3,RegSsn
2020,1,4,Dan,Cowboys,4,1,4,RegSsn
2020,1,4,Dan,Cowboys,5,2,5,RegSsn
2020,1,4,Dan,Cowboys,6,2,6,RegSsn
2020,1,4,Dan,Cowboys,7,2,7,RegSsn
2020,1,4,Dan,Cowboys,8,2,8,RegSsn
2020,1,4,Dan,Cowboys,9,2,9,RegSsn
2020,1,4,Dan,Cowboys,11,3,10,RegSsn
2020,1,4,Dan,Cowboys,12,3,11,RegSsn
2020,1,4,Dan,Cowboys,13,3,12,RegSsn
2020,1,4,Dan,Cowboys,14,4,13,RegSsn
2020,1,4,Dan,Cowboys,15,5,14,RegSsn
2020,1,4,Dan,Cowboys,16,6,15,RegSsn
2020,1,4,Dan,Cowboys,17,6,16,RegSsn
2020,1,5,JP,Buccaneers,1,0,1,RegSsn
2020,1,5,JP,Buccaneers,2,1,2,RegSsn
2020,1,5,JP,Buccaneers,3,2,3,RegSsn
2020,1,5,JP,Buccaneers,4,3,4,RegSsn
2020,1,5,JP,Buccaneers,5,3,5,RegSsn
2020,1,5,JP,Buccaneers,6,4,6,RegSsn
2020,1,5,JP,Buccaneers,7,5,7,RegSsn
2020,1,5,JP,Buccaneers,8,6,8,RegSsn
2020,1,5,JP,Buccaneers,9,6,9,RegSsn
2020,1,5,JP,Buccaneers,10,7,10,RegSsn
2020,1,5,JP,Buccaneers,11,7,11,RegSsn
2020,1,5,JP,Buccaneers,12,7,12,RegSsn
2020,1,5,JP,Buccaneers,14,8,13,RegSsn
2020,1,5,JP,Buccaneers,15,9,14,RegSsn
2020,1,5,JP,Buccaneers,16,10,15,RegSsn
2020,1,5,JP,Buccaneers,17,11,16,RegSsn
2020,1,5,JP,Buccaneers,Wild Card,12,17,Playoffs
2020,1,5,JP,Buccaneers,Division,13,18,Playoffs
2020,1,5,JP,Buccaneers,Conf. Champ.,14,19,Playoffs
2020,1,5,JP,Buccaneers,SuperBowl,15,20,Playoffs
2020,1,6,Jackson,49ers,1,0,1,RegSsn
2020,1,6,Jackson,49ers,2,1,2,RegSsn
2020,1,6,Jackson,49ers,3,2,3,RegSsn
2020,1,6,Jackson,49ers,4,2,4,RegSsn
2020,1,6,Jackson,49ers,5,2,5,RegSsn
2020,1,6,Jackson,49ers,6,3,6,RegSsn
2020,1,6,Jackson,49ers,7,4,7,RegSsn
2020,1,6,Jackson,49ers,8,4,8,RegSsn
2020,1,6,Jackson,49ers,9,4,9,RegSsn
2020,1,6,Jackson,49ers,10,4,10,RegSsn
2020,1,6,Jackson,49ers,12,5,11,RegSsn
2020,1,6,Jackson,49ers,13,5,12,RegSsn
2020,1,6,Jackson,49ers,14,5,13,RegSsn
2020,1,6,Jackson,49ers,15,5,14,RegSsn
2020,1,6,Jackson,49ers,16,6,15,RegSsn
2020,1,6,Jackson,49ers,17,6,16,RegSsn
2020,1,7,Jordan,Saints,1,1,1,RegSsn
2020,1,7,Jordan,Saints,2,1,2,RegSsn
2020,1,7,Jordan,Saints,3,1,3,RegSsn
2020,1,7,Jordan,Saints,4,2,4,RegSsn
2020,1,7,Jordan,Saints,5,3,5,RegSsn
2020,1,7,Jordan,Saints,7,4,6,RegSsn
2020,1,7,Jordan,Saints,8,5,7,RegSsn
2020,1,7,Jordan,Saints,9,6,8,RegSsn
2020,1,7,Jordan,Saints,10,7,9,RegSsn
2020,1,7,Jordan,Saints,11,8,10,RegSsn
2020,1,7,Jordan,Saints,12,9,11,RegSsn
2020,1,7,Jordan,Saints,13,10,12,RegSsn
2020,1,7,Jordan,Saints,14,10,13,RegSsn
2020,1,7,Jordan,Saints,15,10,14,RegSsn
2020,1,7,Jordan,Saints,16,11,15,RegSsn
2020,1,7,Jordan,Saints,17,12,16,RegSsn
2020,1,7,Jordan,Saints,Wild Card,13,17,Playoffs
2020,1,7,Jordan,Saints,Division,13,18,Playoffs
2020,2,8,Jordan,Packers,1,1,1,RegSsn
2020,2,8,Jordan,Packers,2,2,2,RegSsn
2020,2,8,Jordan,Packers,3,3,3,RegSsn
2020,2,8,Jordan,Packers,4,4,4,RegSsn
2020,2,8,Jordan,Packers,6,4,5,RegSsn
2020,2,8,Jordan,Packers,7,5,6,RegSsn
2020,2,8,Jordan,Packers,8,5,7,RegSsn
2020,2,8,Jordan,Packers,9,6,8,RegSsn
2020,2,8,Jordan,Packers,10,7,9,RegSsn
2020,2,8,Jordan,Packers,11,7,10,RegSsn
2020,2,8,Jordan,Packers,12,8,11,RegSsn
2020,2,8,Jordan,Packers,13,9,12,RegSsn
2020,2,8,Jordan,Packers,14,10,13,RegSsn
2020,2,8,Jordan,Packers,15,11,14,RegSsn
2020,2,8,Jordan,Packers,16,12,15,RegSsn
2020,2,8,Jordan,Packers,17,13,16,RegSsn
2020,2,8,Jordan,Packers,Division,14,17,Playoffs
2020,2,8,Jordan,Packers,Conf. Champ.,14,18,Playoffs
2020,2,9,Jackson,Bills,1,1,1,RegSsn
2020,2,9,Jackson,Bills,2,2,2,RegSsn
2020,2,9,Jackson,Bills,3,3,3,RegSsn
2020,2,9,Jackson,Bills,4,4,4,RegSsn
2020,2,9,Jackson,Bills,5,4,5,RegSsn
2020,2,9,Jackson,Bills,6,4,6,RegSsn
2020,2,9,Jackson,Bills,7,5,7,RegSsn
2020,2,9,Jackson,Bills,8,6,8,RegSsn
2020,2,9,Jackson,Bills,9,7,9,RegSsn
2020,2,9,Jackson,Bills,10,7,10,RegSsn
2020,2,9,Jackson,Bills,12,8,11,RegSsn
2020,2,9,Jackson,Bills,13,9,12,RegSsn
2020,2,9,Jackson,Bills,14,10,13,RegSsn
2020,2,9,Jackson,Bills,15,11,14,RegSsn
2020,2,9,Jackson,Bills,16,12,15,RegSsn
2020,2,9,Jackson,Bills,17,13,16,RegSsn
2020,2,9,Jackson,Bills,Wild Card,14,17,Playoffs
2020,2,9,Jackson,Bills,Division,15,18,Playoffs
2020,2,9,Jackson,Bills,Conf. Champ.,15,19,Playoffs
2020,2,10,JP,Steelers,1,1,1,RegSsn
2020,2,10,JP,Steelers,2,2,2,RegSsn
2020,2,10,JP,Steelers,3,3,3,RegSsn
2020,2,10,JP,Steelers,5,4,4,RegSsn
2020,2,10,JP,Steelers,6,5,5,RegSsn
2020,2,10,JP,Steelers,7,6,6,RegSsn
2020,2,10,JP,Steelers,8,7,7,RegSsn
2020,2,10,JP,Steelers,9,8,8,RegSsn
2020,2,10,JP,Steelers,10,9,9,RegSsn
2020,2,10,JP,Steelers,11,10,10,RegSsn
2020,2,10,JP,Steelers,12,11,11,RegSsn
2020,2,10,JP,Steelers,13,11,12,RegSsn
2020,2,10,JP,Steelers,14,11,13,RegSsn
2020,2,10,JP,Steelers,15,11,14,RegSsn
2020,2,10,JP,Steelers,16,12,15,RegSsn
2020,2,10,JP,Steelers,17,12,16,RegSsn
2020,2,10,JP,Steelers,Wild Card,12,17,Playoffs
2020,2,11,Dan,Eagles,1,0,1,RegSsn
2020,2,11,Dan,Eagles,2,0,2,RegSsn
2020,2,11,Dan,Eagles,3,0,3,RegSsn
2020,2,11,Dan,Eagles,4,1,4,RegSsn
2020,2,11,Dan,Eagles,5,1,5,RegSsn
2020,2,11,Dan,Eagles,6,1,6,RegSsn
2020,2,11,Dan,Eagles,7,2,7,RegSsn
2020,2,11,Dan,Eagles,8,3,8,RegSsn
2020,2,11,Dan,Eagles,10,3,9,RegSsn
2020,2,11,Dan,Eagles,11,3,10,RegSsn
2020,2,11,Dan,Eagles,12,3,11,RegSsn
2020,2,11,Dan,Eagles,13,3,12,RegSsn
2020,2,11,Dan,Eagles,14,4,13,RegSsn
2020,2,11,Dan,Eagles,15,4,14,RegSsn
2020,2,11,Dan,Eagles,16,4,15,RegSsn
2020,2,11,Dan,Eagles,17,4,16,RegSsn
2020,2,12,Brandon,Vikings,1,0,1,RegSsn
2020,2,12,Brandon,Vikings,2,0,2,RegSsn
2020,2,12,Brandon,Vikings,3,0,3,RegSsn
2020,2,12,Brandon,Vikings,4,1,4,RegSsn
2020,2,12,Brandon,Vikings,5,1,5,RegSsn
2020,2,12,Brandon,Vikings,6,1,6,RegSsn
2020,2,12,Brandon,Vikings,8,2,7,RegSsn
2020,2,12,Brandon,Vikings,9,3,8,RegSsn
2020,2,12,Brandon,Vikings,10,4,9,RegSsn
2020,2,12,Brandon,Vikings,11,4,10,RegSsn
2020,2,12,Brandon,Vikings,12,5,11,RegSsn
2020,2,12,Brandon,Vikings,13,6,12,RegSsn
2020,2,12,Brandon,Vikings,14,6,13,RegSsn
2020,2,12,Brandon,Vikings,15,6,14,RegSsn
2020,2,12,Brandon,Vikings,16,6,15,RegSsn
2020,2,12,Brandon,Vikings,17,7,16,RegSsn
2020,2,13,Alex,Seahawks,1,1,1,RegSsn
2020,2,13,Alex,Seahawks,2,2,2,RegSsn
2020,2,13,Alex,Seahawks,3,3,3,RegSsn
2020,2,13,Alex,Seahawks,4,4,4,RegSsn
2020,2,13,Alex,Seahawks,5,5,5,RegSsn
2020,2,13,Alex,Seahawks,7,5,6,RegSsn
2020,2,13,Alex,Seahawks,8,6,7,RegSsn
2020,2,13,Alex,Seahawks,9,6,8,RegSsn
2020,2,13,Alex,Seahawks,10,6,9,RegSsn
2020,2,13,Alex,Seahawks,11,7,10,RegSsn
2020,2,13,Alex,Seahawks,12,8,11,RegSsn
2020,2,13,Alex,Seahawks,13,8,12,RegSsn
2020,2,13,Alex,Seahawks,14,9,13,RegSsn
2020,2,13,Alex,Seahawks,15,10,14,RegSsn
2020,2,13,Alex,Seahawks,16,11,15,RegSsn
2020,2,13,Alex,Seahawks,17,12,16,RegSsn
2020,2,13,Alex,Seahawks,Wild Card,12,17,Playoffs
2020,2,14,Mike,Rams,1,1,1,RegSsn
2020,2,14,Mike,Rams,2,2,2,RegSsn
2020,2,14,Mike,Rams,3,2,3,RegSsn
2020,2,14,Mike,Rams,4,3,4,RegSsn
2020,2,14,Mike,Rams,5,4,5,RegSsn
2020,2,14,Mike,Rams,6,4,6,RegSsn
2020,2,14,Mike,Rams,7,5,7,RegSsn
2020,2,14,Mike,Rams,8,5,8,RegSsn
2020,2,14,Mike,Rams,10,6,9,RegSsn
2020,2,14,Mike,Rams,11,7,10,RegSsn
2020,2,14,Mike,Rams,12,7,11,RegSsn
2020,2,14,Mike,Rams,13,8,12,RegSsn
2020,2,14,Mike,Rams,14,9,13,RegSsn
2020,2,14,Mike,Rams,15,9,14,RegSsn
2020,2,14,Mike,Rams,16,9,15,RegSsn
2020,2,14,Mike,Rams,17,10,16,RegSsn
2020,2,14,Mike,Rams,Wild Card,11,17,Playoffs
2020,2,14,Mike,Rams,Division,11,18,Playoffs
2020,3,15,Mike,Titans,1,1,1,RegSsn
2020,3,15,Mike,Titans,2,2,2,RegSsn
2020,3,15,Mike,Titans,3,3,3,RegSsn
2020,3,15,Mike,Titans,5,4,4,RegSsn
2020,3,15,Mike,Titans,6,5,5,RegSsn
2020,3,15,Mike,Titans,7,5,6,RegSsn
2020,3,15,Mike,Titans,8,5,7,RegSsn
2020,3,15,Mike,Titans,9,6,8,RegSsn
2020,3,15,Mike,Titans,10,6,9,RegSsn
2020,3,15,Mike,Titans,11,7,10,RegSsn
2020,3,15,Mike,Titans,12,8,11,RegSsn
2020,3,15,Mike,Titans,13,8,12,RegSsn
2020,3,15,Mike,Titans,14,9,13,RegSsn
2020,3,15,Mike,Titans,15,10,14,RegSsn
2020,3,15,Mike,Titans,16,10,15,RegSsn
2020,3,15,Mike,Titans,17,11,16,RegSsn
2020,3,15,Mike,Titans,Wild Card,11,17,Playoffs
2020,3,16,Alex,Colts,1,0,1,RegSsn
2020,3,16,Alex,Colts,2,1,2,RegSsn
2020,3,16,Alex,Colts,3,2,3,RegSsn
2020,3,16,Alex,Colts,4,3,4,RegSsn
2020,3,16,Alex,Colts,5,3,5,RegSsn
2020,3,16,Alex,Colts,6,4,6,RegSsn
2020,3,16,Alex,Colts,8,5,7,RegSsn
2020,3,16,Alex,Colts,9,5,8,RegSsn
2020,3,16,Alex,Colts,10,6,9,RegSsn
2020,3,16,Alex,Colts,11,7,10,RegSsn
2020,3,16,Alex,Colts,12,7,11,RegSsn
2020,3,16,Alex,Colts,13,8,12,RegSsn
2020,3,16,Alex,Colts,14,9,13,RegSsn
2020,3,16,Alex,Colts,15,10,14,RegSsn
2020,3,16,Alex,Colts,16,10,15,RegSsn
2020,3,16,Alex,Colts,17,11,16,RegSsn
2020,3,16,Alex,Colts,Wild Card,11,17,Playoffs
2020,3,17,Brandon,Broncos,1,0,1,RegSsn
2020,3,17,Brandon,Broncos,2,0,2,RegSsn
2020,3,17,Brandon,Broncos,3,0,3,RegSsn
2020,3,17,Brandon,Broncos,4,1,4,RegSsn
2020,3,17,Brandon,Broncos,6,2,5,RegSsn
2020,3,17,Brandon,Broncos,7,2,6,RegSsn
2020,3,17,Brandon,Broncos,8,3,7,RegSsn
2020,3,17,Brandon,Broncos,9,3,8,RegSsn
2020,3,17,Brandon,Broncos,10,3,9,RegSsn
2020,3,17,Brandon,Broncos,11,4,10,RegSsn
2020,3,17,Brandon,Broncos,12,4,11,RegSsn
2020,3,17,Brandon,Broncos,13,4,12,RegSsn
2020,3,17,Brandon,Broncos,14,5,13,RegSsn
2020,3,17,Brandon,Broncos,15,5,14,RegSsn
2020,3,17,Brandon,Broncos,16,5,15,RegSsn
2020,3,17,Brandon,Broncos,17,5,16,RegSsn
2020,3,18,Dan,Texans,1,0,1,RegSsn
2020,3,18,Dan,Texans,2,0,2,RegSsn
2020,3,18,Dan,Texans,3,0,3,RegSsn
2020,3,18,Dan,Texans,4,0,4,RegSsn
2020,3,18,Dan,Texans,5,1,5,RegSsn
2020,3,18,Dan,Texans,6,1,6,RegSsn
2020,3,18,Dan,Texans,7,1,7,RegSsn
2020,3,18,Dan,Texans,9,2,8,RegSsn
2020,3,18,Dan,Texans,10,2,9,RegSsn
2020,3,18,Dan,Texans,11,3,10,RegSsn
2020,3,18,Dan,Texans,12,4,11,RegSsn
2020,3,18,Dan,Texans,13,4,12,RegSsn
2020,3,18,Dan,Texans,14,4,13,RegSsn
2020,3,18,Dan,Texans,15,4,14,RegSsn
2020,3,18,Dan,Texans,16,4,15,RegSsn
2020,3,18,Dan,Texans,17,4,16,RegSsn
2020,3,19,JP,Falcons,1,0,1,RegSsn
2020,3,19,JP,Falcons,2,0,2,RegSsn
2020,3,19,JP,Falcons,3,0,3,RegSsn
2020,3,19,JP,Falcons,4,0,4,RegSsn
2020,3,19,JP,Falcons,5,0,5,RegSsn
2020,3,19,JP,Falcons,6,1,6,RegSsn
2020,3,19,JP,Falcons,7,1,7,RegSsn
2020,3,19,JP,Falcons,8,2,8,RegSsn
2020,3,19,JP,Falcons,9,3,9,RegSsn
2020,3,19,JP,Falcons,11,3,10,RegSsn
2020,3,19,JP,Falcons,12,4,11,RegSsn
2020,3,19,JP,Falcons,13,4,12,RegSsn
2020,3,19,JP,Falcons,14,4,13,RegSsn
2020,3,19,JP,Falcons,15,4,14,RegSsn
2020,3,19,JP,Falcons,16,4,15,RegSsn
2020,3,19,JP,Falcons,17,4,16,RegSsn
2020,3,20,Jackson,Browns,1,0,1,RegSsn
2020,3,20,Jackson,Browns,2,1,2,RegSsn
2020,3,20,Jackson,Browns,3,2,3,RegSsn
2020,3,20,Jackson,Browns,4,3,4,RegSsn
2020,3,20,Jackson,Browns,5,4,5,RegSsn
2020,3,20,Jackson,Browns,6,4,6,RegSsn
2020,3,20,Jackson,Browns,7,5,7,RegSsn
2020,3,20,Jackson,Browns,8,5,8,RegSsn
2020,3,20,Jackson,Browns,10,6,9,RegSsn
2020,3,20,Jackson,Browns,11,7,10,RegSsn
2020,3,20,Jackson,Browns,12,8,11,RegSsn
2020,3,20,Jackson,Browns,13,9,12,RegSsn
2020,3,20,Jackson,Browns,14,9,13,RegSsn
2020,3,20,Jackson,Browns,15,10,14,RegSsn
2020,3,20,Jackson,Browns,16,10,15,RegSsn
2020,3,20,Jackson,Browns,17,11,16,RegSsn
2020,3,20,Jackson,Browns,Wild Card,12,17,Playoffs
2020,3,20,Jackson,Browns,Division,12,18,Playoffs
2020,3,21,Jordan,Bengals,1,0,1,RegSsn
2020,3,21,Jordan,Bengals,2,0,2,RegSsn
2020,3,21,Jordan,Bengals,3,0,3,RegSsn
2020,3,21,Jordan,Bengals,4,1,4,RegSsn
2020,3,21,Jordan,Bengals,5,1,5,RegSsn
2020,3,21,Jordan,Bengals,6,1,6,RegSsn
2020,3,21,Jordan,Bengals,7,1,7,RegSsn
2020,3,21,Jordan,Bengals,8,2,8,RegSsn
2020,3,21,Jordan,Bengals,10,2,9,RegSsn
2020,3,21,Jordan,Bengals,11,2,10,RegSsn
2020,3,21,Jordan,Bengals,12,2,11,RegSsn
2020,3,21,Jordan,Bengals,13,2,12,RegSsn
